TID	L2_REFS	L2_MISSES	L3_REFS	L3_MISSES
0	10	14	13	3
0	4	0	0	0
0	1	0	0	0
0	1	0	0	0
0	1	0	0	0
0	1	0	0	0
0	1	0	0	0
0	1	0	0	0
0	1	0	0	0
0	1	0	0	0
