TID	L2_REFS	L2_MISSES	L3_REFS	L3_MISSES
0	134499515	134497825	134497840	134481254
0	134499389	134497680	134497685	134481132
0	134499273	134497566	134497572	134481102
0	134499325	134497592	134497603	134481091
0	134499263	134497614	134497622	134481135
0	134499343	134497604	134497608	134481151
0	134499259	134497567	134497575	134481086
0	134499261	134497596	134497605	134481106
0	134499328	134497620	134497623	134481097
0	134499237	134497608	134497615	134481124
